,settlement_date,settlement_period,wind_mw_value,dadf_mw_value,residual_mw_value,bsuos
32395,06/11/2016,44,5518.604082535405,33211.0,19439,1.97009
32396,06/11/2016,45,5042.0,31378.0,18119,2.44818
32397,06/11/2016,46,5015.316258636283,30096.0,16527,2.11062
32398,06/11/2016,47,4889.0,28041.0,14935,2.55889
32399,06/11/2016,48,4831.47466745082,26560.0,14717,2.49331
32400,07/11/2016,1,4733.0,27536.0,14500,1.94383
32401,07/11/2016,2,4729.245766588615,27833.0,14537,2.08047
32402,07/11/2016,3,4702.0,27580.0,14575,2.40907
32403,07/11/2016,4,4697.725940534339,26925.0,13948,2.11041
32404,07/11/2016,5,4665.0,26289.0,13321,2.37053
32405,07/11/2016,6,4660.913220427896,26035.0,13040,2.40003
32406,07/11/2016,7,4610.0,25672.0,12759,2.35732
32407,07/11/2016,8,4562.292125651287,25407.0,12601,2.19399
32408,07/11/2016,9,4516.0,25263.0,12444,2.39381
32409,07/11/2016,10,4428.6297066220395,24527.0,12334,2.35427
32410,07/11/2016,11,4423.0,24951.0,12225,2.07331
32411,07/11/2016,12,4352.58766286366,26288.0,14763,2.05154
32412,07/11/2016,13,4335.0,29940.0,17302,2.28499
32413,07/11/2016,14,4236.7014436243535,33498.0,20997,2.6938
32414,07/11/2016,15,4169.0,37164.0,24692,2.94208
32415,07/11/2016,16,4009.4435580481922,39146.0,26113,3.49465
32416,07/11/2016,17,4003.0,39840.0,27534,2.86311
32417,07/11/2016,18,3840.2039483649523,39783.0,27961,2.04247
32418,07/11/2016,19,3827.0,40519.0,28389,1.4984
32419,07/11/2016,20,3771.108061185202,40610.0,28353,1.32302
32420,07/11/2016,21,3654.0,40275.0,28318,1.3095
32421,07/11/2016,22,3635.5534612600736,40279.0,28517,1.42867
32422,07/11/2016,23,3463.0,40483.0,28717,5.47124
32423,07/11/2016,24,3429.6988855911122,40506.0,28876,13.96391
32424,07/11/2016,25,3242.0,40580.0,29035,15.98859
32425,07/11/2016,26,3229.8775093822783,40468.0,29058,16.94161
32426,07/11/2016,27,3086.0,40471.0,29082,24.37406
32427,07/11/2016,28,2947.1289399160337,40362.0,29095,27.55534
32428,07/11/2016,29,2916.0,40328.0,29109,30.13373
32429,07/11/2016,30,2903.529870125898,40090.0,29240,33.90799
32430,07/11/2016,31,2742.0,40417.0,29372,41.93139
32431,07/11/2016,32,2721.2820301372394,41988.0,31538,39.9675
32432,07/11/2016,33,2617.0,44625.0,33705,47.78165
32433,07/11/2016,34,2505.4809424523182,47748.0,35973,31.41968
32434,07/11/2016,35,2496.0,49040.0,38241,21.54937
32435,07/11/2016,36,2377.792268667717,48944.0,38105,15.65031
32436,07/11/2016,37,2374.0,48646.0,37969,4.75239
32437,07/11/2016,38,2311.475130981477,47867.0,37115,4.8891
32438,07/11/2016,39,2187.0,46751.0,36261,5.37673
32439,07/11/2016,40,2114.3747580971863,45276.0,34934,5.30152
32440,07/11/2016,41,2002.0,43912.0,33607,2.5384
32441,07/11/2016,42,1977.5103419275094,42170.0,31842,2.64451
32442,07/11/2016,43,1817.0,40198.0,30078,2.3861
32443,07/11/2016,44,1302.3226712668147,37986.0,28209,1.82145
32444,07/11/2016,45,1219.0,35863.0,26341,1.56676
32445,07/11/2016,46,1181.9075418408693,33560.0,24086,1.91627
32446,07/11/2016,47,1123.0,31257.0,21831,1.97249
32447,07/11/2016,48,1103.699731486808,29750.0,21833,1.70529
32448,08/11/2016,1,1046.0,31033.0,21836,2.33549
32449,08/11/2016,2,1037.2370464996095,30339.0,21303,2.17484
32450,08/11/2016,3,1034.0,29955.0,20770,2.13303
32451,08/11/2016,4,1032.9645427329835,29142.0,20056,2.3056
32452,08/11/2016,5,1026.0,28519.0,19342,2.3479
32453,08/11/2016,6,1026.9171732289376,28336.0,19068,2.29028
32454,08/11/2016,7,1027.0,27972.0,18794,1.85679
32455,08/11/2016,8,1018.8518501092965,27728.0,18747,1.81145
32456,08/11/2016,9,1018.0,27869.0,18700,1.8979
32457,08/11/2016,10,1011.2212606821892,27897.0,18561,1.77664
32458,08/11/2016,11,1010.0,27583.0,18422,2.01724
32459,08/11/2016,12,1012.9425044852719,28977.0,20846,2.11866
32460,08/11/2016,13,1014.0,32435.0,23270,2.91322
32461,08/11/2016,14,1017.0089221472458,36257.0,27026,2.65442
32462,08/11/2016,15,1036.0,39970.0,30783,3.36456
32463,08/11/2016,16,1045.6693542457479,41613.0,31919,3.86388
32464,08/11/2016,17,1073.0,42280.0,33056,2.95202
32465,08/11/2016,18,1110.7177021657837,42054.0,33125,2.90882
32466,08/11/2016,19,1125.0,42470.0,33194,4.17649
32467,08/11/2016,20,1172.2432739582114,42339.0,33039,5.70353
32468,08/11/2016,21,1204.0,42240.0,32885,6.19104
32469,08/11/2016,22,1293.9086385949986,42358.0,32850,7.03793
32470,08/11/2016,23,1319.0,42285.0,32815,8.70052
32471,08/11/2016,24,1451.0909248243943,42172.0,32770,12.22454
32472,08/11/2016,25,1484.0,42360.0,32725,14.0292
32473,08/11/2016,26,1540.7055171250558,42174.0,32482,16.74833
32474,08/11/2016,27,1687.0,42077.0,32239,19.89826
32475,08/11/2016,28,1888.4474370224093,42070.0,32055,26.61802
32476,08/11/2016,29,1936.0,41959.0,31872,26.69982
32477,08/11/2016,30,2118.6486894890745,41920.0,31743,26.79897
32478,08/11/2016,31,2216.0,41981.0,31614,26.56311
32479,08/11/2016,32,2355.5739128380415,43256.0,33088,21.74255
32480,08/11/2016,33,2390.0,45103.0,34562,22.59023
32481,08/11/2016,34,2550.8991853496145,48037.0,36425,21.58298
32482,08/11/2016,35,2570.0,49010.0,38289,19.66682
32483,08/11/2016,36,2581.9757058707623,48823.0,37916,12.97677
32484,08/11/2016,37,2747.0,48441.0,37543,9.88801
32485,08/11/2016,38,2801.8587395398017,47676.0,36626,8.99448
32486,08/11/2016,39,2802.0,46663.0,35710,7.88385
32487,08/11/2016,40,2809.555990023329,45355.0,34310,8.20325
32488,08/11/2016,41,2859.0,43920.0,32910,2.81643
32489,08/11/2016,42,2864.447335303789,41900.0,31029,2.7644
32490,08/11/2016,43,2921.0,40221.0,29149,2.42275
32491,08/11/2016,44,2675.242205921053,37775.0,26903,2.37974
32492,08/11/2016,45,2513.0,35321.0,24657,2.22668
32493,08/11/2016,46,2413.572125275774,33089.0,22554,1.77998
32494,08/11/2016,47,2382.0,30984.0,20451,1.9759
32495,08/11/2016,48,2381.127201965711,29240.0,20247,1.99208
32496,09/11/2016,1,2285.0,30264.0,20044,2.13843
32497,09/11/2016,2,2155.873171214819,30365.0,20011,2.35451
32498,09/11/2016,3,2120.0,30034.0,19979,2.50566
32499,09/11/2016,4,2101.942266219817,29309.0,19387,2.46093
32500,09/11/2016,5,2014.0,28745.0,18796,2.14813
32501,09/11/2016,6,1975.245938458766,28530.0,18567,1.99887
32502,09/11/2016,7,1959.0,28232.0,18338,2.23038
32503,09/11/2016,8,1908.5172411443082,27894.0,18185,1.98592
32504,09/11/2016,9,1829.0,27796.0,18032,1.78506
32505,09/11/2016,10,1757.5112688712966,27864.0,18038,1.66051
32506,09/11/2016,11,1707.0,27687.0,18045,1.71701
32507,09/11/2016,12,1672.9464219162246,29210.0,20648,1.63271
32508,09/11/2016,13,1591.0,32777.0,23251,1.72604
32509,09/11/2016,14,1586.9791440639517,36415.0,26873,1.41821
32510,09/11/2016,15,1561.0,39992.0,30496,2.44134
32511,09/11/2016,16,1537.358147663121,41515.0,31634,3.18107
32512,09/11/2016,17,1533.0,42240.0,32772,2.86719
32513,09/11/2016,18,1528.376583210215,42231.0,33069,3.20451
32514,09/11/2016,19,1508.0,42810.0,33367,3.73405
32515,09/11/2016,20,1517.973085050392,42648.0,33175,4.1634
32516,09/11/2016,21,1532.0,42451.0,32984,2.77422
32517,09/11/2016,22,1533.0025433244246,42495.0,33018,10.09534
32518,09/11/2016,23,1567.0,42555.0,33053,13.05514
32519,09/11/2016,24,1603.7322822582473,42742.0,33282,12.24013
32520,09/11/2016,25,1613.0,43060.0,33512,11.7936
32521,09/11/2016,26,1781.1569318383304,42929.0,33262,11.60437
32522,09/11/2016,27,1847.0,42794.0,33012,12.56642
32523,09/11/2016,28,2063.43779061224,42580.0,32833,13.62998
32524,09/11/2016,29,2105.0,42695.0,32655,13.47913
32525,09/11/2016,30,2153.529503223708,43064.0,32685,13.43843
32526,09/11/2016,31,2386.0,43037.0,32716,15.67541
32527,09/11/2016,32,2563.1503896807003,44215.0,34025,13.96156
32528,09/11/2016,33,2597.0,45866.0,35334,16.01464
32529,09/11/2016,34,2806.7948314125456,48369.0,37055,10.20427
32530,09/11/2016,35,2818.0,49530.0,38777,4.45595
32531,09/11/2016,36,2845.27733894495,49272.0,38294,2.42251
32532,09/11/2016,37,3052.0,48798.0,37811,2.80342
32533,09/11/2016,38,3168.6681057762307,48169.0,36853,2.40225
32534,09/11/2016,39,3199.0,47029.0,35895,2.22758
32535,09/11/2016,40,3271.037335361844,45758.0,34513,2.34216
32536,09/11/2016,41,3347.0,44413.0,33131,2.60228
32537,09/11/2016,42,3355.03695018921,42730.0,31211,2.36375
32538,09/11/2016,43,3495.0,40722.0,29292,2.51621
32539,09/11/2016,44,1542.3844816447559,38435.0,28142,1.96039
32540,09/11/2016,45,1267.0,36195.0,26993,1.6472
32541,09/11/2016,46,1223.0445450760512,34150.0,24809,1.31098
32542,09/11/2016,47,1198.0,31758.0,22625,1.46936
32543,09/11/2016,48,1172.2552953350419,30140.0,22292,1.59579
32544,10/11/2016,1,1132.0,31279.0,21959,1.63171
32545,10/11/2016,2,1111.7829289796864,31282.0,21824,1.62854
32546,10/11/2016,3,1101.0,30978.0,21689,1.45805
32547,10/11/2016,4,1091.242331702528,30372.0,21173,0.94164
32548,10/11/2016,5,1080.0,29926.0,20658,0.96472
32549,10/11/2016,6,1062.9190666911963,29710.0,20352,0.96439
32550,10/11/2016,7,1057.0,29292.0,20047,1.1099
32551,10/11/2016,8,1073.200308025806,28820.0,19660,0.83305
32552,10/11/2016,9,1081.0,28542.0,19273,1.17916
32553,10/11/2016,10,1087.2414328146929,28914.0,19098,1.44192
32554,10/11/2016,11,1106.0,28218.0,18924,1.19365
32555,10/11/2016,12,1133.2577531317318,29865.0,21374,1.81791
32556,10/11/2016,13,1134.0,33146.0,23824,2.27875
32557,10/11/2016,14,1125.5668195204742,36788.0,27412,2.11607
32558,10/11/2016,15,1094.0,40283.0,31001,1.75444
32559,10/11/2016,16,1092.810231190212,41670.0,31986,1.70755
32560,10/11/2016,17,1071.0,42230.0,32971,2.01884
32561,10/11/2016,18,1061.3361905939005,42069.0,33184,1.66827
32562,10/11/2016,19,1050.0,42636.0,33398,1.78574
32563,10/11/2016,20,1041.2302862371814,42670.0,33211,1.69429
32564,10/11/2016,21,1035.0,42248.0,33025,2.75074
32565,10/11/2016,22,1034.4037773924533,41773.0,32836,3.0331
32566,10/11/2016,23,1025.0,41860.0,32647,3.2523
32567,10/11/2016,24,1024.1775275093885,41794.0,32632,3.41794
32568,10/11/2016,25,1017.0,41822.0,32617,3.66039
32569,10/11/2016,26,1027.4262921578554,41514.0,32424,3.43138
32570,10/11/2016,27,1040.0,41459.0,32231,3.6603
32571,10/11/2016,28,1052.8968195448383,41120.0,32225,7.15579
32572,10/11/2016,29,1065.0,41473.0,32220,15.15628
32573,10/11/2016,30,1075.5635853137192,41967.0,32745,17.5395
32574,10/11/2016,31,1092.0,42551.0,33271,9.20515
32575,10/11/2016,32,1099.7525322506071,43928.0,34994,6.68786
32576,10/11/2016,33,1103.0,46008.0,36717,8.62819
32577,10/11/2016,34,1110.7112374841613,48224.0,38250,10.85727
32578,10/11/2016,35,1119.0,49090.0,39783,4.66189
32579,10/11/2016,36,1120.8104426029931,48709.0,39252,3.85872
32580,10/11/2016,37,1140.0,48050.0,38722,4.45011
32581,10/11/2016,38,1126.8642109405605,47746.0,38331,4.33522
32582,10/11/2016,39,1070.0,47199.0,37941,6.26596
32583,10/11/2016,40,1033.1938766437543,46067.0,36726,5.63117
32584,10/11/2016,41,1005.0,44704.0,35511,3.57092
32585,10/11/2016,42,993.2465761073024,42820.0,33699,3.27802
32586,10/11/2016,43,944.0,41020.0,31888,4.03424
32587,10/11/2016,44,3489.3765954789533,38589.0,30143,3.18883
32588,10/11/2016,45,3489.6953924892887,36242.0,28398,2.86621
32589,10/11/2016,46,3490.0141420955247,34176.0,26654,2.64625
32590,10/11/2016,47,3490.3328442698376,31872.0,24909,2.88892
32591,10/11/2016,48,2674.054553992004,30640.0,23164,3.46365
32592,11/11/2016,1,1522.0,31056.0,21420,3.66531
32593,11/11/2016,2,1406.4876143234096,31097.0,21355,3.60328
32594,11/11/2016,3,1393.0,30797.0,21290,3.36228
32595,11/11/2016,4,1321.143426473643,30102.0,20768,3.35089
32596,11/11/2016,5,1265.0,29625.0,20246,3.66586
32597,11/11/2016,6,1160.2923725359894,29530.0,20024,3.33946
32598,11/11/2016,7,1152.0,29068.0,19802,3.07363
32599,11/11/2016,8,1130.6953359482923,28828.0,19813,3.33332
32600,11/11/2016,9,1064.0,29003.0,19825,3.42173
32601,11/11/2016,10,1061.201878648716,28521.0,19239,2.9008
32602,11/11/2016,11,1003.0,27770.0,18653,2.95375
32603,11/11/2016,12,972.1226692237631,29052.0,21098,2.4272
32604,11/11/2016,13,954.0,32612.0,23544,3.04462
32605,11/11/2016,14,954.2775555552329,36157.0,27221,2.67209
32606,11/11/2016,15,968.0,39980.0,30898,2.66722
32607,11/11/2016,16,1025.5721591533768,41180.0,31699,2.71326
32608,11/11/2016,17,1036.0,41650.0,32500,2.11217
32609,11/11/2016,18,1103.1552538259134,41460.0,32651,1.89117
32610,11/11/2016,19,1139.0,42056.0,32803,1.75629
32611,11/11/2016,20,1210.9801650977402,42120.0,32429,1.32154
32612,11/11/2016,21,1391.0,41561.0,32056,1.28008
32613,11/11/2016,22,1500.3388028799268,41100.0,31457,1.05097
32614,11/11/2016,23,1706.0,40679.0,30859,1.70311
32615,11/11/2016,24,2044.9938628570474,40253.0,30392,1.89932
32616,11/11/2016,25,2072.0,40111.0,29925,3.02281
32617,11/11/2016,26,2277.1442666045264,39681.0,29452,3.85216
32618,11/11/2016,27,2479.0,39573.0,28980,4.50561
32619,11/11/2016,28,2696.944645664931,39520.0,28785,6.14191
32620,11/11/2016,29,2905.0,39610.0,28591,9.70258
32621,11/11/2016,30,3154.5382987788817,39593.0,28524,5.78763
32622,11/11/2016,31,3324.0,39896.0,28458,5.716
32623,11/11/2016,32,3583.4974431424557,41008.0,29758,8.5456
32624,11/11/2016,33,3680.0,42853.0,31059,8.41815
32625,11/11/2016,34,3684.5384874793335,45998.0,32801,8.77171
32626,11/11/2016,35,4023.0,46680.0,34543,6.04855
32627,11/11/2016,36,4281.652692679483,46474.0,34094,4.84451
32628,11/11/2016,37,4353.0,46112.0,33645,7.06413
32629,11/11/2016,38,4472.255473432977,45132.0,32454,6.49771
32630,11/11/2016,39,4656.0,44033.0,31263,4.55171
32631,11/11/2016,40,4975.827931725125,42868.0,29703,3.3771
32632,11/11/2016,41,4979.0,41237.0,28144,4.65243
32633,11/11/2016,42,5248.72901757449,39520.0,26307,5.14208
32634,11/11/2016,43,5319.0,37903.0,24470,4.26164
32635,11/11/2016,44,5417.134402488097,35967.0,22454,5.1357
32636,11/11/2016,45,5474.0,34026.0,20438,6.29165
32637,11/11/2016,46,5738.832711920099,32262.0,18455,6.26566
32638,11/11/2016,47,5806.0,30393.0,16473,7.16164
32639,11/11/2016,48,5970.942700888901,29060.0,15088,7.4933
32640,12/11/2016,1,6123.0,28036.0,13703,7.79977
32641,12/11/2016,2,6225.478866176564,28428.0,13523,8.10096
32642,12/11/2016,3,6266.0,27820.0,13344,7.60957
32643,12/11/2016,4,6371.80308145072,26917.0,12593,6.88289
32644,12/11/2016,5,6396.0,26448.0,11842,7.0793
32645,12/11/2016,6,6406.287996332624,26269.0,11549,7.20851
32646,12/11/2016,7,6504.0,25971.0,11257,7.33123
32647,12/11/2016,8,6481.630421615849,25417.0,10926,5.96416
32648,12/11/2016,9,6473.0,25279.0,10596,4.72632
32649,12/11/2016,10,6465.569623564283,25346.0,10100,4.4776
32650,12/11/2016,11,6430.0,24245.0,9605,3.56916
32651,12/11/2016,12,6393.252355755079,24750.0,10656,4.18521
32652,12/11/2016,13,6376.0,26294.0,11708,3.6249
32653,12/11/2016,14,6333.5270845940195,27673.0,13439,3.88231
32654,12/11/2016,15,6222.0,29603.0,15171,3.73838
32655,12/11/2016,16,6208.749267231834,30762.0,16886,3.83845
32656,12/11/2016,17,6045.0,32856.0,18601,4.05261
32657,12/11/2016,18,6003.378298023839,34500.0,20273,4.43113
32658,12/11/2016,19,5852.0,36007.0,21945,4.49809
32659,12/11/2016,20,5758.564766424259,36558.0,22580,4.34746
32660,12/11/2016,21,5615.0,37040.0,23215,3.64116
32661,12/11/2016,22,5463.945168267253,37283.0,23603,3.73447
32662,12/11/2016,23,5349.0,37550.0,23991,3.95799
32663,12/11/2016,24,5196.679374844094,37469.0,24056,3.80706
32664,12/11/2016,25,5055.0,37386.0,24121,3.63923
32665,12/11/2016,26,5041.145113401667,37113.0,23848,3.46731
32666,12/11/2016,27,4962.0,36748.0,23576,3.25863
32667,12/11/2016,28,4836.312180042079,36407.0,23414,2.89852
32668,12/11/2016,29,4825.0,36288.0,23253,3.01669
32669,12/11/2016,30,4795.469245874054,35960.0,23264,2.96932
32670,12/11/2016,31,4640.0,36125.0,23275,2.69526
32671,12/11/2016,32,4627.676691603856,36734.0,24553,2.92383
32672,12/11/2016,33,4565.0,38607.0,25832,6.52445
32673,12/11/2016,34,4556.6963410260505,41600.0,27899,6.71674
32674,12/11/2016,35,4521.0,42697.0,29966,4.08111
32675,12/11/2016,36,4474.486813512621,42700.0,29741,4.21902
32676,12/11/2016,37,4468.0,42194.0,29516,3.6083
32677,12/11/2016,38,4413.776608158067,41229.0,28582,3.41201
32678,12/11/2016,39,4343.0,40201.0,27648,3.20245
32679,12/11/2016,40,4340.507518971582,38639.0,26407,3.01892
32680,12/11/2016,41,4204.0,37581.0,25167,2.7706
32681,12/11/2016,42,4147.652610849309,36430.0,24031,2.00522
32682,12/11/2016,43,4051.0,35157.0,22896,1.8773
32683,12/11/2016,44,2619.6425030130927,33788.0,22388,1.76443
32684,12/11/2016,45,2400.0,32491.0,21881,1.62765
32685,12/11/2016,46,2304.055147810597,31236.0,20678,1.73177
32686,12/11/2016,47,2033.0,29718.0,19475,2.31891
32687,12/11/2016,48,1875.4376828994677,28610.0,18795,2.42951
32688,13/11/2016,1,1716.0,28088.0,18115,2.41751
32689,13/11/2016,2,1657.9444830737061,29089.0,18461,2.47482
32690,13/11/2016,3,1568.0,28632.0,18807,2.43367
32691,13/11/2016,4,1562.59787802519,27825.0,18186,2.34078
32692,13/11/2016,5,1408.0,27231.0,17566,2.28466
32693,13/11/2016,6,1337.849273190785,26960.0,17230,2.27237
32694,13/11/2016,7,1252.0,26404.0,16895,2.12083
32695,13/11/2016,8,1167.1363553400083,25851.0,16568,1.88549
32696,13/11/2016,9,1146.0,25644.0,16241,2.01482
32697,13/11/2016,10,1096.1536966043527,25584.0,15382,2.12086
32698,13/11/2016,11,1070.0,23850.0,14523,1.99063
32699,13/11/2016,12,1036.2237847710885,23982.0,15119,1.97902
32700,13/11/2016,13,1003.0,24976.0,15716,1.98916
32701,13/11/2016,14,970.1036616200429,25643.0,16528,1.89059
32702,13/11/2016,15,968.0,26566.0,17341,1.59793
32703,13/11/2016,16,965.2090206487474,27166.0,18521,1.6145
32704,13/11/2016,17,944.0,28903.0,19702,2.02024
32705,13/11/2016,18,937.6466649619779,30620.0,21423,2.12223
32706,13/11/2016,19,929.0,32330.0,23144,2.33511
32707,13/11/2016,20,931.8840364449838,33096.0,23838,2.44411
32708,13/11/2016,21,940.0,33730.0,24533,2.44241
32709,13/11/2016,22,958.720418413296,34154.0,24921,2.47472
32710,13/11/2016,23,959.0,34525.0,25309,1.90392
32711,13/11/2016,24,982.9100340580765,34725.0,25463,1.58985
32712,13/11/2016,25,986.0,34860.0,25617,1.44912
32713,13/11/2016,26,1007.3564598332784,34774.0,25521,2.05998
32714,13/11/2016,27,1021.0,34704.0,25426,2.45787
32715,13/11/2016,28,1030.0210048326699,34560.0,25353,2.0168
32716,13/11/2016,29,1066.0,34604.0,25281,2.0457
32717,13/11/2016,30,1115.2588665552305,34797.0,25712,1.80181
32718,13/11/2016,31,1123.0,35524.0,26144,2.45106
32719,13/11/2016,32,1158.9064292650435,36883.0,27909,2.57371
32720,13/11/2016,33,1185.0,39117.0,29675,3.31155
32721,13/11/2016,34,1202.475172503969,41926.0,31551,3.82902
32722,13/11/2016,35,1256.0,42940.0,33427,4.2529
32723,13/11/2016,36,1317.0092055286282,42769.0,33000,3.33562
32724,13/11/2016,37,1333.0,42164.0,32574,3.19977
32725,13/11/2016,38,1382.929796418503,41228.0,31538,2.71709
32726,13/11/2016,39,1419.0,40179.0,30503,2.94381
32727,13/11/2016,40,1479.4100111601474,38874.0,29374,2.65273
32728,13/11/2016,41,1513.0,38015.0,28245,2.51213
32729,13/11/2016,42,1542.0230980236317,36530.0,26732,1.95613
32730,13/11/2016,43,1612.0,35089.0,25220,1.66494
32731,13/11/2016,44,1661.129680322476,33257.0,23006,1.26999
32732,13/11/2016,45,2773.0,31822.0,20792,1.28859
32733,13/11/2016,46,2775.9501335182968,30199.0,18909,2.0206
32734,13/11/2016,47,2843.0,28127.0,17027,2.33916
32735,13/11/2016,48,2879.754789799237,26730.0,16521,2.48383
32736,14/11/2016,1,2915.0,27166.0,16015,2.75348
32737,14/11/2016,2,2926.486387321907,27786.0,16218,3.08548
32738,14/11/2016,3,2950.0,27608.0,16422,3.10143
32739,14/11/2016,4,2960.426748371818,26986.0,15746,2.99039
32740,14/11/2016,5,3031.0,26338.0,15071,3.29228
32741,14/11/2016,6,3060.935568942144,26098.0,14808,3.08516
32742,14/11/2016,7,3112.0,25894.0,14546,3.10376
32743,14/11/2016,8,3107.444162025984,25617.0,14466,2.79084
32744,14/11/2016,9,3107.0,25729.0,14386,3.43488
32745,14/11/2016,10,3119.47058420974,24923.0,14029,3.27999
32746,14/11/2016,11,3134.0,25043.0,13673,3.72478
32747,14/11/2016,12,3135.986950647822,26536.0,16153,3.66157
32748,14/11/2016,13,3162.0,30032.0,18634,3.78082
32749,14/11/2016,14,3119.5836768595764,33630.0,22338,3.10042
32750,14/11/2016,15,3111.0,37390.0,26043,3.47405
32751,14/11/2016,16,3104.161893961487,39018.0,27302,3.30886
32752,14/11/2016,17,3103.0,39900.0,28561,3.16387
32753,14/11/2016,18,3102.5987583986107,39743.0,28822,3.00618
32754,14/11/2016,19,3099.0,40419.0,29084,2.68086
32755,14/11/2016,20,3145.7994849831894,40970.0,29192,2.87687
32756,14/11/2016,21,3153.0,40690.0,29301,2.05069
32757,14/11/2016,22,3153.4830546826925,40443.0,29153,2.10852
32758,14/11/2016,23,3213.0,40454.0,29005,2.29888
32759,14/11/2016,24,3234.701749630992,40636.0,29250,2.57892
32760,14/11/2016,25,3278.0,41010.0,29496,2.6224
32761,14/11/2016,26,3290.371956257861,40872.0,29385,4.33037
32762,14/11/2016,27,3297.0,40808.0,29275,8.48627
32763,14/11/2016,28,3300.967456455466,40556.0,29141,9.8951
32764,14/11/2016,29,3315.0,40558.0,29007,11.0794
32765,14/11/2016,30,3324.8979767903975,40520.0,29020,8.64702
32766,14/11/2016,31,3335.0,40605.0,29034,5.53439
32767,14/11/2016,32,3387.412578781298,41907.0,30813,8.55619
32768,14/11/2016,33,3420.0,44248.0,32592,8.16372
32769,14/11/2016,34,3442.6150459927253,46647.0,33958,8.22548
32770,14/11/2016,35,3489.0,47050.0,35325,11.08644
32771,14/11/2016,36,3498.8450828857103,46732.0,34831,9.83804
32772,14/11/2016,37,3554.0,46128.0,34338,3.3615
32773,14/11/2016,38,3562.0700683538803,45291.0,33239,1.87751
32774,14/11/2016,39,3653.0,44029.0,32140,1.89079
32775,14/11/2016,40,3714.1114805924362,42801.0,30755,1.88785
32776,14/11/2016,41,3751.0,41357.0,29370,2.20748
32777,14/11/2016,42,3796.846431216979,39720.0,27474,2.74729
32778,14/11/2016,43,3849.0,37664.0,25579,2.65831
32779,14/11/2016,44,4367.071525290244,35380.0,23062,2.26733
32780,14/11/2016,45,4549.0,33331.0,20546,2.3918
32781,14/11/2016,46,4666.738160999001,31248.0,18292,2.3906
32782,14/11/2016,47,4683.0,28958.0,16039,3.83687
32783,14/11/2016,48,4769.130023899799,27430.0,15604,4.91236
32784,15/11/2016,1,4801.0,28063.0,15169,6.01023
32785,15/11/2016,2,4799.397320997838,28162.0,15081,6.36631
32786,15/11/2016,3,4798.0,27884.0,14993,6.22698
32787,15/11/2016,4,4794.905146434382,27205.0,14358,5.89974
32788,15/11/2016,5,4794.0,26611.0,13724,5.98866
32789,15/11/2016,6,4809.516825358989,26244.0,13306,6.21922
32790,15/11/2016,7,4815.0,25796.0,12888,6.6108
32791,15/11/2016,8,4674.58093111844,25390.0,12668,5.8643
32792,15/11/2016,9,4670.0,25212.0,12449,5.31659
32793,15/11/2016,10,4651.598783470145,25388.0,12293,4.79083
32794,15/11/2016,11,4531.0,24762.0,12138,4.24543
32795,15/11/2016,12,4399.973624582629,26140.0,14495,4.0257
32796,15/11/2016,13,4382.0,29328.0,16853,3.55014
32797,15/11/2016,14,4355.447127961847,32926.0,20719,2.89043
32798,15/11/2016,15,4161.0,36840.0,24586,2.77483
32799,15/11/2016,16,4027.5402258605336,38437.0,25886,2.92965
32800,15/11/2016,17,3923.0,39202.0,27186,2.36428
32801,15/11/2016,18,3687.5965036781504,39260.0,27558,1.64469
32802,15/11/2016,19,3675.0,39698.0,27930,1.85599
32803,15/11/2016,20,3609.1660050054998,39780.0,28033,1.622
32804,15/11/2016,21,3532.0,39762.0,28137,1.83936
32805,15/11/2016,22,3408.492029245134,39738.0,28213,3.14131
32806,15/11/2016,23,3387.0,39770.0,28290,3.25943
32807,15/11/2016,24,3284.4682499096934,39701.0,28351,2.99535
32808,15/11/2016,25,3240.0,39745.0,28412,4.12766
32809,15/11/2016,26,3192.0811329202807,39752.0,28581,6.13351
32810,15/11/2016,27,3055.0,39899.0,28751,7.01685
32811,15/11/2016,28,2973.35153901828,39699.0,28665,4.75052
32812,15/11/2016,29,2878.0,39550.0,28579,4.31019
32813,15/11/2016,30,2750.9943768579033,39230.0,28468,4.2875
32814,15/11/2016,31,2709.0,39160.0,28358,2.20023
32815,15/11/2016,32,2630.3274730414087,40479.0,30145,1.74386
32816,15/11/2016,33,2573.0,42599.0,31933,3.57328
32817,15/11/2016,34,2560.3968126263835,45405.0,33868,3.97241
32818,15/11/2016,35,2543.0,46440.0,35804,3.32765
32819,15/11/2016,36,2541.643415587417,46242.0,35505,3.12953
32820,15/11/2016,37,2523.0,45822.0,35206,2.95303
32821,15/11/2016,38,2571.110739833411,45150.0,34261,2.70197
32822,15/11/2016,39,2744.0,44154.0,33317,3.76762
32823,15/11/2016,40,2819.3760342501873,42786.0,31753,3.83091
32824,15/11/2016,41,2974.0,41256.0,30189,2.26125
32825,15/11/2016,42,3123.5961830928954,39650.0,28449,2.10681
32826,15/11/2016,43,3211.0,38013.0,26709,2.27945
32827,15/11/2016,44,3180.99263956948,35722.0,24517,1.82461
32828,15/11/2016,45,3146.0,33565.0,22326,1.79596
32829,15/11/2016,46,3167.3185940227186,31416.0,19890,2.40755
32830,15/11/2016,47,3493.0,29040.0,17454,3.42363
32831,15/11/2016,48,3513.245467125308,27540.0,16773,5.67508
32832,16/11/2016,1,3819.0,28236.0,16093,6.23502
32833,16/11/2016,2,4199.5776048052885,28228.0,15583,6.62543
